id,visitorReviewsTotal,ratingReviewsTotal,avgRating,rating_total_count,Counts_per_Scores,imageReviewCount,authorCount,maxSingleReviewScoreCount,votedKeywords_totalCount,votedKeywords_reviewCount,votedKeywords_userCount
37677880,2.0,,5.0,2,"[{'count': 2, 'score': None, '__typename': 'VisitorReviewScore'}]",0,2,2.0,,,
32572532,1.0,,4.5,1,"[{'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}]",0,1,1.0,,,
1777570381,44.0,4.0,4.66,44,"[{'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 22, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 3, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 4, 'score': None, '__typename': 'VisitorReviewScore'}]",21,34,22.0,16.0,6.0,6.0
1949562995,5.0,3.0,4.5,5,"[{'count': 3, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}]",0,5,3.0,,,
11797250,203.0,75.0,4.48,203,"[{'count': 13, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 4, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 70, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 4, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 2, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 34, 'score': None, '__typename': 'VisitorReviewScore'}]",34,153,70.0,,,
16928512,25.0,17.0,3.93,25,"[{'count': 3, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 3, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 5, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 2, 'score': None, '__typename': 'VisitorReviewScore'}]",0,20,5.0,5.0,5.0,5.0
1581172343,17.0,5.0,0.0,17,[],4,12,,46.0,14.0,14.0
1284536166,15.0,11.0,4.6,15,"[{'count': 6, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 4, 'score': None, '__typename': 'VisitorReviewScore'}]",2,11,6.0,6.0,5.0,2.0
13491230,1.0,1.0,3.0,1,"[{'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}]",0,1,1.0,,,
17009101,1.0,,0.0,1,[],0,1,,,,
17020866,5.0,3.0,4.75,5,"[{'count': 3, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}]",1,4,3.0,,,
1417948391,4.0,1.0,5.0,4,"[{'count': 3, 'score': None, '__typename': 'VisitorReviewScore'}]",0,3,3.0,,,
17084770,1.0,,0.0,1,[],0,1,,,,
1741824687,207.0,11.0,4.47,207,"[{'count': 5, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 3, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 11, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 26, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 3, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 2, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 99, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 6, 'score': None, '__typename': 'VisitorReviewScore'}]",53,155,99.0,,,
17079116,1.0,1.0,4.0,1,"[{'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}]",0,1,1.0,,,
1828754477,26.0,5.0,4.77,26,"[{'count': 9, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 2, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 2, 'score': None, '__typename': 'VisitorReviewScore'}]",7,16,9.0,41.0,12.0,12.0
1028507603,104.0,2.0,4.97,104,"[{'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 3, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 84, 'score': None, '__typename': 'VisitorReviewScore'}]",62,82,84.0,54.0,11.0,11.0
13491867,10.0,7.0,4.83,10,"[{'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 7, 'score': None, '__typename': 'VisitorReviewScore'}]",1,10,7.0,,,
11590264,444.0,16.0,4.06,444,"[{'count': 134, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 22, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 72, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 199, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 16, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}]",27,404,199.0,,,
17030378,5.0,,0.0,5,[],0,5,,,,
13481089,2.0,1.0,5.0,2,"[{'count': 2, 'score': None, '__typename': 'VisitorReviewScore'}]",1,2,2.0,,,
17047413,13.0,6.0,4.3,13,"[{'count': 3, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}]",0,11,3.0,5.0,5.0,4.0
17061975,,,0.0,0,[],0,0,,,,
31311290,4.0,,0.0,4,[],0,4,,,,
13491583,32.0,26.0,4.37,32,"[{'count': 5, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 2, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 14, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 2, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 3, 'score': None, '__typename': 'VisitorReviewScore'}]",1,32,14.0,,,
17071464,3.0,3.0,4.0,3,"[{'count': 3, 'score': None, '__typename': 'VisitorReviewScore'}]",0,3,3.0,,,
17041660,4.0,3.0,4.25,4,"[{'count': 3, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}]",0,4,3.0,,,
32873082,,,0.0,0,[],0,0,,,,
31390248,229.0,85.0,4.59,229,"[{'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 30, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 80, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 3, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 11, 'score': None, '__typename': 'VisitorReviewScore'}]",19,214,80.0,,,
13491787,25.0,22.0,4.21,25,"[{'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 5, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 13, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 3, 'score': None, '__typename': 'VisitorReviewScore'}]",0,25,13.0,,,
13491319,1.0,,0.0,1,[],0,1,,,,
13491926,1.0,1.0,5.0,1,"[{'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}]",0,1,1.0,,,
1577006163,2.0,2.0,4.25,2,"[{'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}]",0,2,1.0,,,
17030578,6.0,6.0,4.42,6,"[{'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 3, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}]",0,5,3.0,,,
17038519,1.0,1.0,5.0,1,"[{'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}]",0,1,1.0,,,
11491805,588.0,414.0,4.35,588,"[{'count': 231, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 44, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 99, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 2, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 15, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 2, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 38, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 33, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}]",18,564,231.0,,,
13481080,,,0.0,0,[],0,0,,,,
341498396,1.0,1.0,0.0,1,[],0,1,,1.0,1.0,1.0
17035188,12.0,1.0,5.0,12,"[{'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}]",0,11,1.0,,,
13491873,18.0,17.0,4.28,18,"[{'count': 6, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 7, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 2, 'score': None, '__typename': 'VisitorReviewScore'}]",0,17,7.0,,,
20343711,677.0,255.0,4.12,677,"[{'count': 22, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 174, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 10, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 106, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 5, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 10, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 43, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 3, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 7, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 12, 'score': None, '__typename': 'VisitorReviewScore'}]",63,499,174.0,386.0,234.0,215.0
11491146,4.0,4.0,4.0,4,"[{'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 2, 'score': None, '__typename': 'VisitorReviewScore'}]",0,4,2.0,,,
17040007,7.0,6.0,5.0,7,"[{'count': 6, 'score': None, '__typename': 'VisitorReviewScore'}]",0,6,6.0,1.0,1.0,1.0
1070917642,1.0,1.0,5.0,1,"[{'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}]",0,1,1.0,,,
20103065,3.0,,0.0,3,[],0,3,,,,
13529824,21.0,14.0,4.31,21,"[{'count': 6, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 3, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 10, 'score': None, '__typename': 'VisitorReviewScore'}]",0,15,10.0,,,
699852173,1525.0,278.0,4.47,1525,"[{'count': 644, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 47, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 75, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 6, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 8, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 2, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 5, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 240, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 7, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 74, 'score': None, '__typename': 'VisitorReviewScore'}]",305,1122,644.0,,,
17046195,46.0,39.0,4.44,46,"[{'count': 22, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 4, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 12, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 6, 'score': None, '__typename': 'VisitorReviewScore'}]",0,41,22.0,1.0,1.0,1.0
35418339,1.0,,5.0,1,"[{'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}]",1,1,1.0,,,
1236648631,8.0,3.0,5.0,8,"[{'count': 3, 'score': None, '__typename': 'VisitorReviewScore'}]",1,5,3.0,,,
13491671,2.0,,4.75,2,"[{'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}]",0,2,1.0,,,
17062397,,,0.0,0,[],0,0,,,,
38430420,1.0,,0.0,1,[],0,0,,,,
17061811,,,0.0,0,[],0,0,,,,
17025007,87.0,27.0,4.21,87,"[{'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 14, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 2, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 2, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 3, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 5, 'score': None, '__typename': 'VisitorReviewScore'}]",29,34,14.0,52.0,28.0,28.0
17029559,3.0,1.0,0.0,3,[],0,3,,2.0,2.0,2.0
17026855,5.0,4.0,3.5,5,"[{'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}]",0,5,1.0,5.0,3.0,3.0
17024993,17.0,13.0,0.0,17,[],0,16,,22.0,16.0,15.0
11558557,938.0,62.0,3.69,938,"[{'count': 8, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 16, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 224, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 7, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 16, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 7, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 244, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 60, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 182, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 45, 'score': None, '__typename': 'VisitorReviewScore'}]",133,814,244.0,,,
1982278939,22.0,12.0,4.33,22,"[{'count': 6, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 8, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 2, 'score': None, '__typename': 'VisitorReviewScore'}]",0,17,8.0,6.0,3.0,3.0
17054754,5.0,3.0,4.5,5,"[{'count': 2, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 2, 'score': None, '__typename': 'VisitorReviewScore'}]",0,4,2.0,,,
35194640,2.0,1.0,5.0,2,"[{'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}]",0,2,1.0,,,
1959607130,161.0,82.0,4.34,161,"[{'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 35, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 4, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 44, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 5, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 9, 'score': None, '__typename': 'VisitorReviewScore'}]",30,126,44.0,171.0,71.0,64.0
13481082,3.0,3.0,4.83,3,"[{'count': 2, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}]",0,2,2.0,,,
1209834812,107.0,7.0,4.89,107,"[{'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 3, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 2, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 41, 'score': None, '__typename': 'VisitorReviewScore'}]",20,44,41.0,,,
12226334,8.0,6.0,4.13,8,"[{'count': 3, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 3, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 2, 'score': None, '__typename': 'VisitorReviewScore'}]",0,8,3.0,,,
16790201,45.0,18.0,4.11,45,"[{'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 8, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 4, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 18, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 2, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 4, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 5, 'score': None, '__typename': 'VisitorReviewScore'}]",6,42,18.0,4.0,3.0,3.0
1398920079,12.0,1.0,4.25,12,"[{'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 2, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}]",3,8,2.0,,,
17082963,1.0,1.0,3.0,1,"[{'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}]",0,1,1.0,,,
13481038,23.0,16.0,4.5,23,"[{'count': 2, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 3, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 12, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 3, 'score': None, '__typename': 'VisitorReviewScore'}]",0,18,12.0,,,
19649978,,,0.0,0,[],0,0,,,,
1957728396,70.0,25.0,3.99,70,"[{'count': 6, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 3, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 19, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 3, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 3, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}]",2,29,19.0,28.0,13.0,8.0
1214623292,39.0,1.0,0.0,39,[],24,0,,147.0,39.0,38.0
11535837,196.0,102.0,4.32,196,"[{'count': 26, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 9, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 85, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 2, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 8, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 14, 'score': None, '__typename': 'VisitorReviewScore'}]",19,167,85.0,83.0,44.0,42.0
31390245,13.0,4.0,4.61,13,"[{'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 6, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}]",1,11,6.0,,,
1221309553,1259.0,900.0,4.39,1259,"[{'count': 17, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 251, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 12, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 95, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 576, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 58, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 130, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 3, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 2, 'score': None, '__typename': 'VisitorReviewScore'}]",33,909,576.0,199.0,120.0,111.0
13490872,28.0,25.0,4.41,28,"[{'count': 2, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 7, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 2, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 15, 'score': None, '__typename': 'VisitorReviewScore'}]",0,28,15.0,,,
1595028676,2.0,,0.0,2,[],0,2,,,,
13491801,101.0,76.0,4.22,101,"[{'count': 4, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 5, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 11, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 15, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 2, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 19, 'score': None, '__typename': 'VisitorReviewScore'}]",1,81,19.0,71.0,38.0,38.0
16989135,1.0,1.0,0.0,1,[],0,1,,1.0,1.0,1.0
16989030,2.0,1.0,0.0,2,[],0,2,,6.0,2.0,2.0
1195284968,483.0,219.0,4.4,483,"[{'count': 90, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 3, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 148, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 17, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 4, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 19, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 41, 'score': None, '__typename': 'VisitorReviewScore'}]",32,363,148.0,,,
1195437323,4.0,4.0,3.5,4,"[{'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}]",0,4,1.0,,,
20034615,2520.0,504.0,4.44,2520,"[{'count': 450, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 5, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 149, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 4, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 4, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 71, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 16, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 909, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 89, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 18, 'score': None, '__typename': 'VisitorReviewScore'}]",512,1805,909.0,1849.0,682.0,663.0
16889572,,,0.0,0,[],0,0,,,,
1548929308,1098.0,71.0,4.61,1098,"[{'count': 494, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 14, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 43, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 2, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 2, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 148, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 2, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 9, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 25, 'score': None, '__typename': 'VisitorReviewScore'}]",469,734,494.0,,,
13126047,4771.0,1219.0,4.39,4771,"[{'count': 1013, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 12, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 278, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 30, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 119, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 343, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 2136, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 55, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 26, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 40, 'score': None, '__typename': 'VisitorReviewScore'}]",804,3766,2136.0,1303.0,552.0,509.0
19646201,314.0,147.0,4.35,314,"[{'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 30, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 2, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 10, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 8, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 10, 'score': None, '__typename': 'VisitorReviewScore'}]",18,112,30.0,254.0,172.0,167.0
11491209,5.0,3.0,3.6,5,"[{'count': 2, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 2, 'score': None, '__typename': 'VisitorReviewScore'}]",1,5,2.0,,,
1359549644,136.0,78.0,4.35,136,"[{'count': 40, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 6, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 8, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 21, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 3, 'score': None, '__typename': 'VisitorReviewScore'}]",25,95,40.0,105.0,53.0,52.0
11491807,418.0,365.0,4.34,418,"[{'count': 38, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 76, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 28, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 48, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 208, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 3, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 12, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 3, 'score': None, '__typename': 'VisitorReviewScore'}]",9,400,208.0,,,
31346905,8210.0,647.0,4.34,8210,"[{'count': 2061, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 650, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 104, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 141, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 41, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 3989, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 311, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 15, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 154, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 39, 'score': None, '__typename': 'VisitorReviewScore'}]",2148,7401,3989.0,1629.0,636.0,607.0
32420538,1247.0,88.0,4.59,1247,"[{'count': 7, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 193, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 5, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 650, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 41, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 10, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 17, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 63, 'score': None, '__typename': 'VisitorReviewScore'}]",326,990,650.0,573.0,178.0,171.0
38466341,6.0,5.0,4.42,6,"[{'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 3, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 2, 'score': None, '__typename': 'VisitorReviewScore'}]",0,6,3.0,,,
