id,votedKeywords_음식이 맛있어요,votedKeywords_재료가 신선해요,votedKeywords_친절해요,votedKeywords_뷰가 좋아요,votedKeywords_가성비가 좋아요,votedKeywords_매장이 넓어요,votedKeywords_양이 많아요,votedKeywords_단체모임 하기 좋아요,votedKeywords_특별한 메뉴가 있어요,votedKeywords_주차하기 편해요,votedKeywords_매장이 청결해요,votedKeywords_특별한 날 가기 좋아요,votedKeywords_화장실이 깨끗해요,votedKeywords_혼밥하기 좋아요,votedKeywords_인테리어가 멋져요,votedKeywords_직접 잘 구워줘요,votedKeywords_대화하기 좋아요,votedKeywords_디저트가 맛있어요,votedKeywords_커피가 맛있어요,votedKeywords_사진이 잘 나와요,votedKeywords_음료가 맛있어요,votedKeywords_화장실이 잘 되어있어요,votedKeywords_깨끗해요,votedKeywords_대중교통이 편해요,votedKeywords_술이 다양해요,votedKeywords_기본 안주가 좋아요,votedKeywords_음악이 좋아요,votedKeywords_혼술하기 좋아요,votedKeywords_오래 머무르기 좋아요,votedKeywords_반찬이 잘 나와요,votedKeywords_비싼 만큼 가치있어요,votedKeywords_차분한 분위기에요,votedKeywords_코스요리가 알차요,votedKeywords_야외 공간이 멋져요,votedKeywords_집중하기 좋아요,votedKeywords_좌석이 편해요,votedKeywords_고기 질이 좋아요,votedKeywords_아늑해요,votedKeywords_컨셉이 독특해요,votedKeywords_가격이 합리적이에요,votedKeywords_선물하기 좋아요,votedKeywords_맞춤 지도를 잘해줘요,votedKeywords_샐러드바가 잘 되어있어요,votedKeywords_메뉴 구성이 알차요,votedKeywords_세트 구성이 알차요,votedKeywords_비주얼이 좋아요,votedKeywords_학생과 소통을 잘해요,votedKeywords_선생님이 열정적이에요,votedKeywords_시설이 깔끔해요,votedKeywords_상담이 자세해요,votedKeywords_수업이 체계적이에요,votedKeywords_음식이 빨리 나와요,votedKeywords_아이와 가기 좋아요,votedKeywords_룸이 잘 되어있어요,votedKeywords_현지 맛에 가까워요,votedKeywords_반려동물과 가기 좋아요,votedKeywords_신선해요,votedKeywords_맛있어요,votedKeywords_손질이 깔끔해요,votedKeywords_종류가 다양해요,votedKeywords_포장이 깔끔해요,votedKeywords_건강한 맛이에요,votedKeywords_빵이 맛있어요,votedKeywords_관리 효과가 좋아요,votedKeywords_맞춤 케어를 잘해줘요,votedKeywords_환기가 잘 돼요,votedKeywords_산책로가 잘 되어있어요,votedKeywords_볼거리가 많아요,votedKeywords_신기한 식물이 많아요,votedKeywords_편의시설이 잘 되어있어요,votedKeywords_잡내가 적어요,votedKeywords_행사 상품이 다양해요,votedKeywords_과채가 신선해요,votedKeywords_즉석조리 식품이 맛있어요,votedKeywords_상품이 다양해요,votedKeywords_신상품이 많아요,votedKeywords_향신료가 강하지 않아요,votedKeywords_읽을만한 책이 많아요,votedKeywords_라이브공연이 훌륭해요,votedKeywords_포장이 정성스러워요,votedKeywords_추천을 잘해줘요,votedKeywords_설명이 자세해요
17014817,,,1.0,,,,,,,,1.0,,1.0,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16760211,71.0,16.0,32.0,,11.0,18.0,7.0,4.0,6.0,27.0,9.0,,3.0,12.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1042229732,23.0,14.0,15.0,,,,1.0,,13.0,3.0,10.0,2.0,1.0,,8.0,,2.0,,,1.0,,,,,,,,,,,,3.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19803528,32.0,3.0,9.0,,4.0,,2.0,,,1.0,1.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1034431298,11.0,1.0,2.0,2.0,4.0,3.0,1.0,2.0,,,1.0,,,6.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37698760,72.0,5.0,16.0,2.0,47.0,9.0,21.0,2.0,,2.0,3.0,,,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20111870,36.0,8.0,19.0,1.0,8.0,11.0,8.0,6.0,16.0,7.0,17.0,4.0,5.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16786540,129.0,26.0,31.0,2.0,47.0,14.0,35.0,2.0,22.0,3.0,4.0,1.0,,32.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16834836,12.0,1.0,,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1867291153,,,6.0,1.0,,,,,5.0,,2.0,,,,7.0,,5.0,21.0,11.0,1.0,3.0,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1153556144,15.0,7.0,12.0,,1.0,,2.0,,1.0,,7.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1727206100,,,36.0,2.0,31.0,,,,30.0,2.0,26.0,,,,2.0,,3.0,59.0,12.0,2.0,12.0,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1792093860,4.0,2.0,2.0,,4.0,1.0,1.0,,,,2.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1597336360,55.0,11.0,25.0,,24.0,,26.0,2.0,8.0,7.0,10.0,1.0,3.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1597701805,132.0,34.0,89.0,3.0,23.0,22.0,16.0,7.0,117.0,1.0,21.0,16.0,2.0,17.0,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16732490,14.0,1.0,6.0,,1.0,1.0,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1879320809,8.0,3.0,8.0,,3.0,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16772071,5.0,4.0,2.0,,3.0,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1645282546,25.0,6.0,2.0,,4.0,1.0,4.0,2.0,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1334147059,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1478987224,1.0,,,,,1.0,1.0,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1268860850,3.0,2.0,5.0,,3.0,,2.0,,1.0,1.0,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1399309231,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1842279673,1.0,,2.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20773131,28.0,11.0,13.0,,11.0,2.0,8.0,,3.0,,5.0,,1.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1411574073,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34612714,3.0,1.0,8.0,14.0,1.0,5.0,2.0,5.0,,5.0,1.0,2.0,2.0,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34426531,42.0,19.0,14.0,,6.0,2.0,5.0,2.0,8.0,,4.0,1.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1420380423,3.0,1.0,2.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1976700764,9.0,1.0,2.0,,,,1.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35992593,250.0,66.0,117.0,3.0,43.0,7.0,21.0,5.0,49.0,6.0,22.0,6.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1421860371,,,1.0,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1256411778,196.0,104.0,154.0,7.0,21.0,46.0,48.0,5.0,119.0,26.0,94.0,23.0,12.0,2.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36274392,10.0,6.0,5.0,,2.0,,,1.0,3.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1248320482,12.0,,1.0,,3.0,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20362056,5.0,1.0,2.0,1.0,5.0,,1.0,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16735623,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1259906550,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38710942,56.0,26.0,41.0,,41.0,3.0,26.0,,5.0,,12.0,1.0,1.0,13.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38303792,7.0,2.0,3.0,,4.0,,3.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1482491837,8.0,1.0,1.0,,4.0,,4.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1004673788,17.0,7.0,10.0,,10.0,7.0,11.0,4.0,1.0,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19874900,6.0,,2.0,,2.0,2.0,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37386625,129.0,60.0,83.0,1.0,52.0,8.0,9.0,5.0,49.0,4.0,42.0,82.0,4.0,4.0,61.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16713259,1.0,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37668766,171.0,41.0,69.0,4.0,54.0,8.0,99.0,1.0,27.0,37.0,16.0,4.0,3.0,18.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1220626100,11.0,3.0,14.0,,10.0,,3.0,,,,1.0,,1.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1055700956,,,7.0,21.0,2.0,,,,1.0,,7.0,,2.0,,16.0,,5.0,5.0,10.0,7.0,5.0,,,,,,,,,,,,,,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1361604748,27.0,17.0,27.0,1.0,7.0,3.0,10.0,4.0,6.0,10.0,14.0,2.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177536865,24.0,6.0,7.0,1.0,11.0,1.0,7.0,,1.0,5.0,1.0,,2.0,3.0,,,,,,,,,,,,,,,,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38512755,16.0,4.0,4.0,,,,2.0,,3.0,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36110026,26.0,3.0,7.0,,25.0,22.0,10.0,11.0,5.0,2.0,6.0,3.0,1.0,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1234367878,9.0,,2.0,,2.0,,,,2.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31105650,131.0,76.0,76.0,7.0,57.0,,38.0,,11.0,21.0,7.0,3.0,3.0,30.0,19.0,,,,,,,,,,,,,,,29.0,,,,4.0,,,,6.0,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37721673,6.0,3.0,2.0,1.0,3.0,2.0,4.0,,2.0,,1.0,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36911226,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1523815636,35.0,24.0,19.0,,11.0,,10.0,,12.0,2.0,12.0,,2.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1394867823,4.0,,2.0,,2.0,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1172580281,5.0,2.0,2.0,1.0,4.0,,2.0,,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1504112178,19.0,2.0,3.0,1.0,2.0,1.0,2.0,,2.0,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38013594,22.0,10.0,9.0,,19.0,4.0,5.0,1.0,3.0,2.0,4.0,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1542301845,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35579101,112.0,21.0,22.0,5.0,15.0,1.0,5.0,4.0,20.0,12.0,6.0,2.0,2.0,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34025245,3.0,1.0,1.0,,3.0,,1.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32151988,12.0,3.0,6.0,,8.0,2.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32151993,13.0,2.0,8.0,,3.0,,3.0,,2.0,2.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37653648,2.0,,,,,,,,1.0,,,,,,1.0,,1.0,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606607274,11.0,5.0,6.0,3.0,3.0,2.0,1.0,,4.0,1.0,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16805947,110.0,10.0,35.0,1.0,65.0,7.0,101.0,3.0,15.0,1.0,4.0,1.0,,20.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1352886399,33.0,15.0,21.0,,5.0,2.0,7.0,,13.0,2.0,6.0,,3.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1020500746,9.0,4.0,3.0,,5.0,4.0,2.0,2.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1779677711,5.0,1.0,2.0,,1.0,1.0,3.0,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1888800901,2.0,,2.0,,1.0,,,2.0,,2.0,,,,,,,2.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1842513538,6.0,2.0,2.0,,2.0,,2.0,,4.0,,4.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1415028486,2.0,3.0,1.0,,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680027211,97.0,21.0,29.0,1.0,17.0,10.0,43.0,2.0,9.0,2.0,22.0,,5.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1755067546,7.0,5.0,3.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1451150982,28.0,10.0,5.0,17.0,12.0,1.0,2.0,1.0,2.0,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16878483,4.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20512351,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21286178,16.0,8.0,8.0,,4.0,,7.0,2.0,4.0,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32590867,12.0,,1.0,,2.0,,,2.0,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37793395,11.0,8.0,7.0,,3.0,,6.0,,,3.0,4.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1718681727,25.0,2.0,2.0,,3.0,4.0,5.0,1.0,4.0,,3.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1693142375,23.0,5.0,6.0,,3.0,7.0,1.0,2.0,1.0,7.0,10.0,,2.0,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1778111266,,,2.0,,1.0,,,,1.0,,2.0,,,,2.0,,2.0,1.0,2.0,1.0,3.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451475688,27.0,3.0,11.0,1.0,8.0,5.0,1.0,2.0,7.0,2.0,8.0,1.0,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38316084,37.0,3.0,7.0,,9.0,6.0,6.0,2.0,2.0,6.0,4.0,,1.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36511440,15.0,1.0,9.0,,3.0,,3.0,,,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1195651987,37.0,5.0,14.0,,17.0,,11.0,,6.0,2.0,4.0,,1.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1226954059,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16701494,3.0,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37178193,23.0,3.0,7.0,1.0,1.0,1.0,1.0,2.0,1.0,,3.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1195151735,11.0,4.0,5.0,,3.0,,2.0,,4.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224379905,4.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1152170394,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1859000062,20.0,6.0,5.0,,3.0,,3.0,1.0,,1.0,1.0,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16776514,13.0,1.0,4.0,,4.0,,5.0,1.0,2.0,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16774127,3.0,,2.0,,1.0,,1.0,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1246925579,6.0,2.0,2.0,,1.0,,,,1.0,1.0,1.0,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16687336,77.0,18.0,34.0,1.0,21.0,2.0,7.0,3.0,23.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34662265,18.0,4.0,5.0,,7.0,,5.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1604859870,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19877567,238.0,55.0,67.0,,58.0,5.0,62.0,2.0,38.0,2.0,10.0,5.0,3.0,43.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1051150912,12.0,2.0,4.0,,5.0,,5.0,,,,4.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11800421,3.0,,2.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1684121340,3.0,2.0,2.0,,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1931966095,23.0,7.0,11.0,,1.0,2.0,4.0,4.0,19.0,10.0,5.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16692996,6.0,,2.0,,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32150804,7.0,,3.0,1.0,3.0,,1.0,,,,1.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32151047,2.0,1.0,1.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
